SEAWEA_ID,id,reservoir_name,dam_name,station_name,station_type,country,commission_year,status,dam_height_m,dam_length_m,max_area_km2,min_area_km2,normal_area_km2,max_capacity_mcm,min_capacity_mcm,normal_capacity_mcm,average_depth_m,dam_crest_elevation_m,reservoir_normal_elevation_m,reservoir_minimum_elevation_m,water_head_m,design_flow_m3s,power_mw,main_use,second_use,longitude,latitude,dynamic_id,id_SOURCE,id_SOURCE_ID,id_SOURCE_MODIFIED,id_SOURCE_MODIFIED_REASON,reservoir_name_SOURCE,reservoir_name_SOURCE_ID,reservoir_name_SOURCE_MODIFIED,reservoir_name_SOURCE_MODIFIED_REASON,dam_name_SOURCE,dam_name_SOURCE_ID,dam_name_SOURCE_MODIFIED,dam_name_SOURCE_MODIFIED_REASON,station_name_SOURCE,station_name_SOURCE_ID,station_name_SOURCE_MODIFIED,station_name_SOURCE_MODIFIED_REASON,station_type_SOURCE,station_type_SOURCE_ID,station_type_SOURCE_MODIFIED,station_type_SOURCE_MODIFIED_REASON,country_SOURCE,country_SOURCE_ID,country_SOURCE_MODIFIED,country_SOURCE_MODIFIED_REASON,commission_year_SOURCE,commission_year_SOURCE_ID,commission_year_SOURCE_MODIFIED,commission_year_SOURCE_MODIFIED_REASON,status_SOURCE,status_SOURCE_ID,status_SOURCE_MODIFIED,status_SOURCE_MODIFIED_REASON,dam_height_m_SOURCE,dam_height_m_SOURCE_ID,dam_height_m_SOURCE_MODIFIED,dam_height_m_SOURCE_MODIFIED_REASON,dam_length_m_SOURCE,dam_length_m_SOURCE_ID,dam_length_m_SOURCE_MODIFIED,dam_length_m_SOURCE_MODIFIED_REASON,max_area_km2_SOURCE,max_area_km2_SOURCE_ID,max_area_km2_SOURCE_MODIFIED,max_area_km2_SOURCE_MODIFIED_REASON,min_area_km2_SOURCE,min_area_km2_SOURCE_ID,min_area_km2_SOURCE_MODIFIED,min_area_km2_SOURCE_MODIFIED_REASON,normal_area_km2_SOURCE,normal_area_km2_SOURCE_ID,normal_area_km2_SOURCE_MODIFIED,normal_area_km2_SOURCE_MODIFIED_REASON,max_capacity_mcm_SOURCE,max_capacity_mcm_SOURCE_ID,max_capacity_mcm_SOURCE_MODIFIED,max_capacity_mcm_SOURCE_MODIFIED_REASON,min_capacity_mcm_SOURCE,min_capacity_mcm_SOURCE_ID,min_capacity_mcm_SOURCE_MODIFIED,min_capacity_mcm_SOURCE_MODIFIED_REASON,normal_capacity_mcm_SOURCE,normal_capacity_mcm_SOURCE_ID,normal_capacity_mcm_SOURCE_MODIFIED,normal_capacity_mcm_SOURCE_MODIFIED_REASON,average_depth_m_SOURCE,average_depth_m_SOURCE_ID,average_depth_m_SOURCE_MODIFIED,average_depth_m_SOURCE_MODIFIED_REASON,dam_crest_elevation_m_SOURCE,dam_crest_elevation_m_SOURCE_ID,dam_crest_elevation_m_SOURCE_MODIFIED,dam_crest_elevation_m_SOURCE_MODIFIED_REASON,reservoir_normal_elevation_m_SOURCE,reservoir_normal_elevation_m_SOURCE_ID,reservoir_normal_elevation_m_SOURCE_MODIFIED,reservoir_normal_elevation_m_SOURCE_MODIFIED_REASON,reservoir_minimum_elevation_m_SOURCE,reservoir_minimum_elevation_m_SOURCE_ID,reservoir_minimum_elevation_m_SOURCE_MODIFIED,reservoir_minimum_elevation_m_SOURCE_MODIFIED_REASON,water_head_m_SOURCE,water_head_m_SOURCE_ID,water_head_m_SOURCE_MODIFIED,water_head_m_SOURCE_MODIFIED_REASON,design_flow_m3s_SOURCE,design_flow_m3s_SOURCE_ID,design_flow_m3s_SOURCE_MODIFIED,design_flow_m3s_SOURCE_MODIFIED_REASON,power_mw_SOURCE,power_mw_SOURCE_ID,power_mw_SOURCE_MODIFIED,power_mw_SOURCE_MODIFIED_REASON,main_use_SOURCE,main_use_SOURCE_ID,main_use_SOURCE_MODIFIED,main_use_SOURCE_MODIFIED_REASON,second_use_SOURCE,second_use_SOURCE_ID,second_use_SOURCE_MODIFIED,second_use_SOURCE_MODIFIED_REASON,longitude_SOURCE,longitude_SOURCE_ID,latitude_SOURCE,latitude_SOURCE_ID,dynamic_id_SOURCE,dynamic_id_SOURCE_ID,dup_group
690,169,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.01,0.393,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,102.669449,17.201557,,Thaidam0125,169,False,,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,Country boundary judgement,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,False,,Thaidam0125,169,False,,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,169,Thaidam0125,169,Thaidam0125,169,
691,502,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.03,0.54,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.542801,16.873899,,Thaidam0125,502,False,,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,Country boundary judgement,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,False,,Thaidam0125,502,False,,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,502,Thaidam0125,502,Thaidam0125,502,
692,425,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.0,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.090744,16.590149,,Thaidam0125,425,False,,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,Country boundary judgement,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,False,,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,425,Thaidam0125,425,Thaidam0125,425,
693,408,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.12,0.489,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,102.588142,16.349218,,Thaidam0125,408,False,,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,Country boundary judgement,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,False,,Thaidam0125,408,False,,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,408,Thaidam0125,408,Thaidam0125,408,
694,174,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.103,0.592,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.259636,17.261093,,Thaidam0125,174,False,,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,Country boundary judgement,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,False,,Thaidam0125,174,False,,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,174,Thaidam0125,174,Thaidam0125,174,
695,451,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.368,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,102.99276,15.822788,,Thaidam0125,451,False,,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,Country boundary judgement,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,False,,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,451,Thaidam0125,451,Thaidam0125,451,
696,443,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.02,0.58,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.352478,15.866456,,Thaidam0125,443,False,,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,Country boundary judgement,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,False,,Thaidam0125,443,False,,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,443,Thaidam0125,443,Thaidam0125,443,
697,505,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.05,0.85,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,104.585999,16.877899,,Thaidam0125,505,False,,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,Country boundary judgement,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,False,,Thaidam0125,505,False,,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,505,Thaidam0125,505,Thaidam0125,505,
698,58833,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.09,1.17,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.094345,15.907778,,Thaidam0125,58833,False,,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,Country boundary judgement,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,False,,Thaidam0125,58833,False,,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,58833,Thaidam0125,58833,Thaidam0125,58833,
699,608,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.145,2.636,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,103.394356,15.244963,,Thaidam0125,608,False,,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,Country boundary judgement,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,False,,Thaidam0125,608,False,,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,608,Thaidam0125,608,Thaidam0125,608,
700,167,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.064,0.466,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,102.708611,17.21859,,Thaidam0125,167,False,,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,Country boundary judgement,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,False,,Thaidam0125,167,False,,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,167,Thaidam0125,167,Thaidam0125,167,
701,349,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,Thailand,-999,SEAWEA_UNKNOWN,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,0.09,0.355,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,-999.9,SEAWEA_UNKNOWN,SEAWEA_UNKNOWN,101.728844,17.492186,,Thaidam0125,349,False,,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,Country boundary judgement,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,False,,Thaidam0125,349,False,,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,True,SEAWEA_NORMALIZE_TYPE,Thaidam0125,349,Thaidam0125,349,Thaidam0125,349,
